id,noTrans,paidType,cardInit,cardName,cardNumber,totalpaid,MachineName,CompanyCharge,CustomerCharge,ReffNo,ProgressiveDisc
61135,01SCS19E030107,CASH,-,-,-,84000,-,0,0,-,0
61136,01SCS19E030108,CASH,-,-,-,220500,-,0,0,-,0
61137,01SCS19E030109,CASH,-,-,-,112000,-,0,0,-,0
61138,01SCS19E030110,CASH,-,-,-,150000,-,0,0,-,0
61139,01SCS19E030111,CASH,-,-,-,94500,-,0,0,-,0
61140,01SCS19E030112,CASH,-,-,-,108000,-,0,0,-,0
61141,01SCS19E030113,CASH,-,-,-,245000,-,0,0,-,0
61142,01SCS19E030114,CASH,-,-,-,128000,-,0,0,-,0
61143,01SCS19E030115,CASH,-,-,-,245000,-,0,0,-,0
61145,01SCS19E030117,CASH,-,-,-,205800,-,0,0,-,0
61146,01SCS19E030118,CASH,-,-,-,108000,-,0,0,-,0
61147,01SCS19E030119,CASH,-,-,-,28000,-,0,0,-,0
61148,01SCS19E030120,CASH,-,-,-,220500,-,0,0,-,0
61149,01SCS19E030121,CASH,-,-,-,160000,-,0,0,-,0
61150,01SCS19E030122,CASH,-,-,-,262500,-,0,0,-,0
61151,01SCS19E030123,CASH,-,-,-,120000,-,0,0,-,0
61152,01SCS19E030124,CASH,-,-,-,220500,-,0,0,-,0
61153,01SCS19E030125,CASH,-,-,-,479700,-,0,0,-,0
61154,01SCS19E030126,CASH,-,-,-,105000,-,0,0,-,0
61155,01SCS19E030127,CASH,-,-,-,260000,-,0,0,-,0
61156,01SCS19E030128,CASH,-,-,-,175000,-,0,0,-,0
61157,01SCS19E030129,CASH,-,-,-,220500,-,0,0,-,0
61158,01SCS19E030130,CASH,-,-,-,220500,-,0,0,-,0
61159,01SCS19E030131,CASH,-,-,-,175000,-,0,0,-,0
61160,01SCS19E030132,CASH,-,-,-,120000,-,0,0,-,0
61161,01SCS19E030133,CASH,-,-,-,203000,-,0,0,-,0
61162,01SCS19E030134,CASH,-,-,-,245000,-,0,0,-,0
61163,01SCS19E030135,CASH,-,-,-,124000,-,0,0,-,0
61164,01SCS19E030136,CASH,-,-,-,67500,-,0,0,-,0
61165,01SCS19E030137,CASH,-,-,-,120000,-,0,0,-,0
61166,01SCS19E030138,CASH,-,-,-,216300,-,0,0,-,0
61167,01SCS19E030139,CASH,-,-,-,160000,-,0,0,-,0
61168,01SCS19E030140,CASH,-,-,-,210000,-,0,0,-,0
61169,01SCS19E030141,CASH,-,-,-,60000,-,0,0,-,0
61171,01SCS19E030143,CASH,-,-,-,220500,-,0,0,-,0
61173,01SCS19E030145,CASH,-,-,-,120000,-,0,0,-,0
61174,01SCS19E030146,CASH,-,-,-,220500,-,0,0,-,0
61176,01SCS19E030148,CASH,-,-,-,120000,-,0,0,-,0
61177,01SCS19E030149,CASH,-,-,-,50000,-,0,0,-,0
61178,01SCS19E030150,CASH,-,-,-,116000,-,0,0,-,0
61179,01SCS19E030151,CASH,-,-,-,135000,-,0,0,-,0
61180,01SCS19E030152,CASH,-,-,-,192500,-,0,0,-,0
61181,01SCS19E030153,CASH,-,-,-,116000,-,0,0,-,0
61183,01SCS19E030155,CASH,-,-,-,116000,-,0,0,-,0
61184,01SCS19E030156,CASH,-,-,-,268000,-,0,0,-,0
61185,01SCS19E030157,CASH,-,-,-,230500,-,0,0,-,0
61186,01SCS19E030158,CASH,-,-,-,105000,-,0,0,-,0
61187,01SCS19E030159,CASH,-,-,-,219500,-,0,0,-,0
61188,01SCS19E030160,CASH,-,-,-,252000,-,0,0,-,0
61189,01SCS19E030161,CASH,-,-,-,98000,-,0,0,-,0
61190,01SCS19E030162,CASH,-,-,-,112000,-,0,0,-,0
61191,01SCS19E030163,CASH,-,-,-,594500,-,0,0,-,0
61193,01SCS19E030165,CASH,-,-,-,94500,-,0,0,-,0
61194,01SCS19E030166,CASH,-,-,-,496000,-,0,0,-,0
61195,01SCS19E040001,CASH,-,-,-,172500,-,0,0,-,0
61198,01SCS19E040004,CASH,-,-,-,188000,-,0,0,-,0
61199,01SCS19E040005,CASH,-,-,-,335000,-,0,0,-,0
61201,01SCS19E040007,CASH,-,-,-,185000,-,0,0,-,0
61202,01SCS19E040008,CASH,-,-,-,94500,-,0,0,-,0
61203,01SCS19E040009,CASH,-,-,-,120000,-,0,0,-,0
61204,01SCS19E040010,CASH,-,-,-,302000,-,0,0,-,0
61205,01SCS19E040011,CASH,-,-,-,220500,-,0,0,-,0
61206,01SCS19E040012,CASH,-,-,-,108000,-,0,0,-,0
61207,01SCS19E040013,CASH,-,-,-,214500,-,0,0,-,0
61209,01SCS19E040015,CASH,-,-,-,94500,-,0,0,-,0
61210,01SCS19E040016,CASH,-,-,-,248000,-,0,0,-,0
61211,01SCS19E040017,CASH,-,-,-,426300,-,0,0,-,0
61212,01SCS19E040018,CASH,-,-,-,315000,-,0,0,-,0
61213,01SCS19E040019,CASH,-,-,-,94500,-,0,0,-,0
61214,01SCS19E040020,CASH,-,-,-,94500,-,0,0,-,0
61215,01SCS19E040021,CASH,-,-,-,285300,-,0,0,-,0
61217,01SCS19E040023,CASH,-,-,-,116000,-,0,0,-,0
61218,01SCS19E040024,CASH,-,-,-,326000,-,0,0,-,0
61219,01SCS19E040025,CASH,-,-,-,220500,-,0,0,-,0
61220,01SCS19E040026,CASH,-,-,-,245000,-,0,0,-,0
61221,01SCS19E040027,CASH,-,-,-,252000,-,0,0,-,0
61222,01SCS19E040028,CASH,-,-,-,252000,-,0,0,-,0
61224,01SCS19E040030,CASH,-,-,-,94500,-,0,0,-,0
61226,01SCS19E040032,CASH,-,-,-,228500,-,0,0,-,0
61227,01SCS19E040033,CASH,-,-,-,108000,-,0,0,-,0
61230,01SCS19E040036,CASH,-,-,-,437000,-,0,0,-,0
61231,01SCS19E040037,CASH,-,-,-,28000,-,0,0,-,0
61233,01SCS19E040039,CASH,-,-,-,220500,-,0,0,-,0
61234,01SCS19E040040,CASH,-,-,-,120000,-,0,0,-,0
61235,01SCS19E040041,CASH,-,-,-,50000,-,0,0,-,0
61236,01SCS19E040042,CASH,-,-,-,94500,-,0,0,-,0
61237,01SCS19E040043,CASH,-,-,-,72500,-,0,0,-,0
61238,01SCS19E040044,CASH,-,-,-,175000,-,0,0,-,0
61239,01SCS19E040045,CASH,-,-,-,205800,-,0,0,-,0
61240,01SCS19E040046,CASH,-,-,-,94500,-,0,0,-,0
61241,01SCS19E040047,CASH,-,-,-,76000,-,0,0,-,0
61242,01SCS19E040048,CASH,-,-,-,98000,-,0,0,-,0
61243,01SCS19E040049,CASH,-,-,-,220500,-,0,0,-,0
61244,01SCS19E040050,CASH,-,-,-,84000,-,0,0,-,0
61245,01SCS19E040051,CASH,-,-,-,328500,-,0,0,-,0
61246,01SCS19E040052,CASH,-,-,-,302000,-,0,0,-,0
61247,01SCS19E040053,CASH,-,-,-,122500,-,0,0,-,0
61248,01SCS19E040054,CASH,-,-,-,94500,-,0,0,-,0
61249,01SCS19E040055,CASH,-,-,-,94500,-,0,0,-,0
61250,01SCS19E040056,CASH,-,-,-,95200,-,0,0,-,0
61251,01SCS19E040057,CASH,-,-,-,332000,-,0,0,-,0
61252,01SCS19E040058,CASH,-,-,-,147000,-,0,0,-,0
61253,01SCS19E040059,CASH,-,-,-,164500,-,0,0,-,0
61254,01SCS19E040060,CASH,-,-,-,94500,-,0,0,-,0
61255,01SCS19E040061,CASH,-,-,-,273000,-,0,0,-,0
61256,01SCS19E040062,CASH,-,-,-,240000,-,0,0,-,0
61257,01SCS19E040063,CASH,-,-,-,108000,-,0,0,-,0
61258,01SCS19E040064,CASH,-,-,-,50000,-,0,0,-,0
61259,01SCS19E040065,CASH,-,-,-,227500,-,0,0,-,0
61261,01SCS19E040067,CASH,-,-,-,220500,-,0,0,-,0
61262,01SCS19E040068,CASH,-,-,-,240000,-,0,0,-,0
61263,01SCS19E040069,CASH,-,-,-,206500,-,0,0,-,0
61264,01SCS19E040070,CASH,-,-,-,220500,-,0,0,-,0
61265,01SCS19E040071,CASH,-,-,-,220500,-,0,0,-,0
61266,01SCS19E040072,CASH,-,-,-,300000,-,0,0,-,0
61267,01SCS19E040073,CASH,-,-,-,50000,-,0,0,-,0
61271,01SCS19E040077,CASH,-,-,-,111300,-,0,0,-,0
61272,01SCS19E040078,CASH,-,-,-,160000,-,0,0,-,0
61273,01SCS19E040079,CASH,-,-,-,220500,-,0,0,-,0
61274,01SCS19E040080,CASH,-,-,-,189000,-,0,0,-,0
61275,01SCS19E040081,CASH,-,-,-,196000,-,0,0,-,0
61276,01SCS19E040082,CASH,-,-,-,98000,-,0,0,-,0
61277,01SCS19E040083,CASH,-,-,-,315000,-,0,0,-,0
61278,01SCS19E040084,CASH,-,-,-,357300,-,0,0,-,0
61280,01SCS19E040086,CASH,-,-,-,325500,-,0,0,-,0
61281,01SCS19E040087,CASH,-,-,-,94500,-,0,0,-,0
61283,01SCS19E040089,CASH,-,-,-,112000,-,0,0,-,0
61284,01SCS19E040090,CASH,-,-,-,111300,-,0,0,-,0
61285,01SCS19E040091,CASH,-,-,-,222600,-,0,0,-,0
61286,01SCS19E040092,CASH,-,-,-,206500,-,0,0,-,0
61288,01SCS19E040094,CASH,-,-,-,252000,-,0,0,-,0
61289,01SCS19E040095,CASH,-,-,-,105000,-,0,0,-,0
61290,01SCS19E040096,CASH,-,-,-,771000,-,0,0,-,0
61291,01SCS19E040097,CASH,-,-,-,76000,-,0,0,-,0
61292,01SCS19E040098,CASH,-,-,-,220500,-,0,0,-,0
61293,01SCS19E040099,CASH,-,-,-,108000,-,0,0,-,0
61294,01SCS19E040100,CASH,-,-,-,340500,-,0,0,-,0
61296,01SCS19E040102,CASH,-,-,-,400000,-,0,0,-,0
61298,01SCS19E040104,CASH,-,-,-,220500,-,0,0,-,0
61299,01SCS19E040105,CASH,-,-,-,50000,-,0,0,-,0
61300,01SCS19E040106,CASH,-,-,-,996800,-,0,0,-,0
61301,01SCS19E040107,CASH,-,-,-,264000,-,0,0,-,0
61302,01SCS19E040108,CASH,-,-,-,203000,-,0,0,-,0
61303,01SCS19E040109,CASH,-,-,-,359800,-,0,0,-,0
61304,01SCS19E040110,CASH,-,-,-,112000,-,0,0,-,0
61305,01SCS19E040111,CASH,-,-,-,111300,-,0,0,-,0
61306,01SCS19E040112,CASH,-,-,-,245000,-,0,0,-,0
61307,01SCS19E040113,CASH,-,-,-,238500,-,0,0,-,0
61308,01SCS19E040114,CASH,-,-,-,50000,-,0,0,-,0
61310,01SCS19E040116,CASH,-,-,-,310000,-,0,0,-,0
61311,01SCS19E040117,CASH,-,-,-,100000,-,0,0,-,0
61312,01SCS19E040118,CASH,-,-,-,220500,-,0,0,-,0
61314,01SCS19E040120,CASH,-,-,-,228000,-,0,0,-,0
61316,01SCS19E040122,CASH,-,-,-,96000,-,0,0,-,0
61317,01SCS19E040123,CASH,-,-,-,252000,-,0,0,-,0
61318,01SCS19E040124,CASH,-,-,-,204000,-,0,0,-,0
61320,01SCS19E040126,CASH,-,-,-,220500,-,0,0,-,0
61322,01SCS19E040128,CASH,-,-,-,0,-,0,0,-,0
61324,01SCS19E040129,CASH,-,-,-,315000,-,0,0,-,0
61326,01SCS19E040131,CASH,-,-,-,315000,-,0,0,-,0
61328,01SCS19E040133,CASH,-,-,-,94500,-,0,0,-,0
61330,01SCS19E040135,CASH,-,-,-,202500,-,0,0,-,0
61331,01SCS19E040136,CASH,-,-,-,361000,-,0,0,-,0
61333,01SCS19E040138,CASH,-,-,-,352000,-,0,0,-,0
61334,01SCS19E040139,CASH,-,-,-,50000,-,0,0,-,0
61335,01SCS19E040140,CASH,-,-,-,120000,-,0,0,-,0
61336,01SCS19E040141,CASH,-,-,-,275500,-,0,0,-,0
61337,01SCS19E040142,CASH,-,-,-,116000,-,0,0,-,0
61338,01SCS19E040143,CASH,-,-,-,260000,-,0,0,-,0
61339,01SCS19E040144,CASH,-,-,-,214500,-,0,0,-,0
61340,01SCS19E040145,CASH,-,-,-,94500,-,0,0,-,0
61341,01SCS19E040146,CASH,-,-,-,111200,-,0,0,-,0
61343,01SCS19E040148,CASH,-,-,-,84000,-,0,0,-,0
61344,01SCS19E040149,CASH,-,-,-,252000,-,0,0,-,0
61346,01SCS19E040151,CASH,-,-,-,210000,-,0,0,-,0
61348,01SCS19E040153,CASH,-,-,-,108500,-,0,0,-,0
61351,01SCS19E040156,CASH,-,-,-,312000,-,0,0,-,0
61354,01SCS19E040159,CASH,-,-,-,220500,-,0,0,-,0
61355,01SCS19E040160,CASH,-,-,-,98000,-,0,0,-,0
61356,01SCS19E040161,CASH,-,-,-,129500,-,0,0,-,0
61357,01SCS19E040162,CASH,-,-,-,252000,-,0,0,-,0
61358,01SCS19E040163,CASH,-,-,-,160000,-,0,0,-,0
61360,01SCS19E040165,CASH,-,-,-,98000,-,0,0,-,0
61362,01SCS19E040167,CASH,-,-,-,185500,-,0,0,-,0
61363,01SCS19E040168,CASH,-,-,-,135000,-,0,0,-,0
61364,01SCS19E040169,CASH,-,-,-,50000,-,0,0,-,0
61365,01SCS19E040170,CASH,-,-,-,94500,-,0,0,-,0
61366,01SCS19E040171,CASH,-,-,-,160000,-,0,0,-,0
61367,01SCS19E040172,CASH,-,-,-,158000,-,0,0,-,0
61369,01SCS19E040174,CASH,-,-,-,120000,-,0,0,-,0
61370,01SCS19E040175,CASH,-,-,-,50000,-,0,0,-,0
61372,01SCS19E040177,CASH,-,-,-,100000,-,0,0,-,0
61374,01SCS19E040179,CASH,-,-,-,501000,-,0,0,-,0
61375,01SCS19E040180,CASH,-,-,-,205800,-,0,0,-,0
61376,01SCS19E040181,CASH,-,-,-,100000,-,0,0,-,0
61377,01SCS19E040182,CASH,-,-,-,441000,-,0,0,-,0
61378,01SCS19E040183,CASH,-,-,-,504000,-,0,0,-,0
61379,01SCS19E040184,CASH,-,-,-,252000,-,0,0,-,0
61380,01SCS19E040185,CASH,-,-,-,220500,-,0,0,-,0
61381,01SCS19E040186,CASH,-,-,-,50000,-,0,0,-,0
61383,01SCS19E040188,CASH,-,-,-,444000,-,0,0,-,0
61384,01SCS19E040189,CASH,-,-,-,175000,-,0,0,-,0
61386,01SCS19E040191,CASH,-,-,-,120000,-,0,0,-,0
61387,01SCS19E040192,CASH,-,-,-,464000,-,0,0,-,0
61388,01SCS19E040193,CASH,-,-,-,212000,-,0,0,-,0
61390,01SCS19E040195,CASH,-,-,-,192500,-,0,0,-,0
61391,01SCS19E040196,CASH,-,-,-,189000,-,0,0,-,0
61392,01SCS19E040197,CASH,-,-,-,175000,-,0,0,-,0
61393,01SCS19E040198,CASH,-,-,-,220500,-,0,0,-,0
61394,01SCS19E040199,CASH,-,-,-,205800,-,0,0,-,0
61395,01SCS19E040200,CASH,-,-,-,300000,-,0,0,-,0
61396,01SCS19E040201,CASH,-,-,-,220500,-,0,0,-,0
61397,01SCS19E040202,CASH,-,-,-,236000,-,0,0,-,0
61398,01SCS19E040203,CASH,-,-,-,94500,-,0,0,-,0
61399,01SCS19E040204,CASH,-,-,-,353000,-,0,0,-,0
61400,01SCS19E040205,CASH,-,-,-,272000,-,0,0,-,0
61401,01SCS19E040206,CASH,-,-,-,220500,-,0,0,-,0
61402,01SCS19E040207,CASH,-,-,-,112000,-,0,0,-,0
61403,01SCS19E040208,CASH,-,-,-,227500,-,0,0,-,0
61405,01SCS19E040210,CASH,-,-,-,204000,-,0,0,-,0
61406,01SCS19E040211,CASH,-,-,-,210000,-,0,0,-,0
61407,01SCS19E040212,CASH,-,-,-,100000,-,0,0,-,0
61408,01SCS19E040213,CASH,-,-,-,111300,-,0,0,-,0
61409,01SCS19E040214,CASH,-,-,-,429500,-,0,0,-,0
61410,01SCS19E040215,CASH,-,-,-,120000,-,0,0,-,0
61411,01SCS19E040216,CASH,-,-,-,262500,-,0,0,-,0
61412,01SCS19E040217,CASH,-,-,-,85000,-,0,0,-,0
61413,01SCS19E040218,CASH,-,-,-,220500,-,0,0,-,0
61415,01SCS19E040220,CASH,-,-,-,252000,-,0,0,-,0
61416,01SCS19E040221,CASH,-,-,-,245000,-,0,0,-,0
61418,01SCS19E040223,CASH,-,-,-,76000,-,0,0,-,0
61419,01SCS19E050001,CASH,-,-,-,331800,-,0,0,-,0
61420,01SCS19E050002,CASH,-,-,-,116000,-,0,0,-,0
61421,01SCS19E050003,CASH,-,-,-,232500,-,0,0,-,0
61422,01SCS19E050004,CASH,-,-,-,50000,-,0,0,-,0
61423,01SCS19E050005,CASH,-,-,-,222500,-,0,0,-,0
61426,01SCS19E050008,CASH,-,-,-,120000,-,0,0,-,0
61427,01SCS19E050009,CASH,-,-,-,252000,-,0,0,-,0
61428,01SCS19E050010,CASH,-,-,-,94500,-,0,0,-,0
61429,01SCS19E050011,CASH,-,-,-,111300,-,0,0,-,0
61430,01SCS19E050012,CASH,-,-,-,105000,-,0,0,-,0
61431,01SCS19E050013,CASH,-,-,-,631500,-,0,0,-,0
61432,01SCS19E050014,CASH,-,-,-,152000,-,0,0,-,0
61433,01SCS19E050015,CASH,-,-,-,214500,-,0,0,-,0
61435,01SCS19E050017,CASH,-,-,-,367500,-,0,0,-,0
61436,01SCS19E050018,CASH,-,-,-,315000,-,0,0,-,0
61437,01SCS19E050019,CASH,-,-,-,218500,-,0,0,-,0
61438,01SCS19E050020,CASH,-,-,-,395500,-,0,0,-,0
61439,01SCS19E050021,CASH,-,-,-,211000,-,0,0,-,0
61440,01SCS19E050022,CASH,-,-,-,419300,-,0,0,-,0
61441,01SCS19E050023,CASH,-,-,-,84000,-,0,0,-,0
61442,01SCS19E050024,CASH,-,-,-,72500,-,0,0,-,0
61443,01SCS19E050025,CASH,-,-,-,94500,-,0,0,-,0
61444,01SCS19E050026,CASH,-,-,-,160000,-,0,0,-,0
61446,01SCS19E050028,CASH,-,-,-,132000,-,0,0,-,0
61447,01SCS19E050029,CASH,-,-,-,220500,-,0,0,-,0
61448,01SCS19E050030,CASH,-,-,-,98000,-,0,0,-,0
61450,01SCS19E050032,CASH,-,-,-,91000,-,0,0,-,0
61451,01SCS19E050033,CASH,-,-,-,50000,-,0,0,-,0
61452,01SCS19E050034,CASH,-,-,-,100000,-,0,0,-,0
61453,01SCS19E050035,CASH,-,-,-,252000,-,0,0,-,0
61454,01SCS19E050036,CASH,-,-,-,237300,-,0,0,-,0
61455,01SCS19E050037,CASH,-,-,-,343000,-,0,0,-,0
61456,01SCS19E050038,CASH,-,-,-,220500,-,0,0,-,0
61457,01SCS19E050039,CASH,-,-,-,115500,-,0,0,-,0
61458,01SCS19E050040,CASH,-,-,-,94500,-,0,0,-,0
61459,01SCS19E050041,CASH,-,-,-,175000,-,0,0,-,0
61460,01SCS19E050042,CASH,-,-,-,228000,-,0,0,-,0
61461,01SCS19E050043,CASH,-,-,-,315000,-,0,0,-,0
61462,01SCS19E050044,CASH,-,-,-,160000,-,0,0,-,0
61463,01SCS19E050045,CASH,-,-,-,50000,-,0,0,-,0
61464,01SCS19E050046,CASH,-,-,-,94500,-,0,0,-,0
61465,01SCS19E050047,CASH,-,-,-,52500,-,0,0,-,0
61466,01SCS19E050048,CASH,-,-,-,264000,-,0,0,-,0
61467,01SCS19E050049,CASH,-,-,-,375200,-,0,0,-,0
61468,01SCS19E050050,CASH,-,-,-,175000,-,0,0,-,0
61469,01SCS19E050051,CASH,-,-,-,52500,-,0,0,-,0
61470,01SCS19E050052,CASH,-,-,-,220500,-,0,0,-,0
61471,01SCS19E050053,CASH,-,-,-,135000,-,0,0,-,0
61472,01SCS19E050054,CASH,-,-,-,112000,-,0,0,-,0
61473,01SCS19E050055,CASH,-,-,-,328500,-,0,0,-,0
61474,01SCS19E050056,CASH,-,-,-,295000,-,0,0,-,0
61476,01SCS19E050058,CASH,-,-,-,275000,-,0,0,-,0
61477,01SCS19E050059,CASH,-,-,-,154000,-,0,0,-,0
61478,01SCS19E050060,CASH,-,-,-,67500,-,0,0,-,0
61481,01SCS19E050063,CASH,-,-,-,100000,-,0,0,-,0
61482,01SCS19E050064,CASH,-,-,-,108000,-,0,0,-,0
61483,01SCS19E050065,CASH,-,-,-,222600,-,0,0,-,0
61484,01SCS19E050066,CASH,-,-,-,50000,-,0,0,-,0
61485,01SCS19E050067,CASH,-,-,-,494500,-,0,0,-,0
61486,01SCS19E050068,CASH,-,-,-,108000,-,0,0,-,0
61487,01SCS19E050069,CASH,-,-,-,120000,-,0,0,-,0
61489,01SCS19E050071,CASH,-,-,-,76000,-,0,0,-,0
61490,01SCS19E050072,CASH,-,-,-,144500,-,0,0,-,0
61491,01SCS19E050073,CASH,-,-,-,94500,-,0,0,-,0
61493,01SCS19E050075,CASH,-,-,-,441000,-,0,0,-,0
61498,01SCS19E050080,CASH,-,-,-,245000,-,0,0,-,0
61499,01SCS19E050081,CASH,-,-,-,160000,-,0,0,-,0
61502,01SCS19E050084,CASH,-,-,-,108500,-,0,0,-,0
61504,01SCS19E050086,CASH,-,-,-,116000,-,0,0,-,0
61505,01SCS19E050087,CASH,-,-,-,94500,-,0,0,-,0
61506,01SCS19E050088,CASH,-,-,-,120000,-,0,0,-,0
61507,01SCS19E050089,CASH,-,-,-,220500,-,0,0,-,0
61508,01SCS19E050090,CASH,-,-,-,70000,-,0,0,-,0
61509,01SCS19E050091,CASH,-,-,-,368000,-,0,0,-,0
61510,01SCS19E050092,CASH,-,-,-,112000,-,0,0,-,0
61511,01SCS19E050093,CASH,-,-,-,160000,-,0,0,-,0
61513,01SCS19E050095,CASH,-,-,-,220500,-,0,0,-,0
61514,01SCS19E050096,CASH,-,-,-,94500,-,0,0,-,0
61515,01SCS19E050097,CASH,-,-,-,50000,-,0,0,-,0
61516,01SCS19E050098,CASH,-,-,-,111300,-,0,0,-,0
61517,01SCS19E050099,CASH,-,-,-,94500,-,0,0,-,0
61518,01SCS19E050100,CASH,-,-,-,220500,-,0,0,-,0
61521,01SCS19E050103,CASH,-,-,-,144000,-,0,0,-,0
61522,01SCS19E050104,CASH,-,-,-,210000,-,0,0,-,0
61523,01SCS19E050105,CASH,-,-,-,100000,-,0,0,-,0
61526,01SCS19E050108,CASH,-,-,-,217000,-,0,0,-,0
61528,01SCS19E050110,CASH,-,-,-,94500,-,0,0,-,0
61529,01SCS19E050111,CASH,-,-,-,220500,-,0,0,-,0
61530,01SCS19E050112,CASH,-,-,-,444000,-,0,0,-,0
61531,01SCS19E050113,CASH,-,-,-,556000,-,0,0,-,0
61533,01SCS19E050115,CASH,-,-,-,372000,-,0,0,-,0
61536,01SCS19E050118,CASH,-,-,-,220500,-,0,0,-,0
61538,01SCS19E050120,CASH,-,-,-,135000,-,0,0,-,0
61539,01SCS19E050121,CASH,-,-,-,367500,-,0,0,-,0
61540,01SCS19E050122,CASH,-,-,-,252000,-,0,0,-,0
61541,01SCS19E050123,CASH,-,-,-,252000,-,0,0,-,0
61543,01SCS19E050125,CASH,-,-,-,137500,-,0,0,-,0
61544,01SCS19E050126,CASH,-,-,-,175000,-,0,0,-,0
61546,01SCS19E050128,CASH,-,-,-,199500,-,0,0,-,0
61547,01SCS19E050129,CASH,-,-,-,196000,-,0,0,-,0
61548,01SCS19E050130,CASH,-,-,-,112000,-,0,0,-,0
61549,01SCS19E050131,CASH,-,-,-,94500,-,0,0,-,0
61550,01SCS19E050132,CASH,-,-,-,98000,-,0,0,-,0
61551,01SCS19E050133,CASH,-,-,-,136000,-,0,0,-,0
61552,01SCS19E050134,CASH,-,-,-,178500,-,0,0,-,0
61553,01SCS19E050135,CASH,-,-,-,220000,-,0,0,-,0
61554,01SCS19E050136,CASH,-,-,-,160000,-,0,0,-,0
61555,01SCS19E050137,CASH,-,-,-,210000,-,0,0,-,0
61557,01SCS19E050139,CASH,-,-,-,374500,-,0,0,-,0
61560,01SCS19E050142,CASH,-,-,-,116000,-,0,0,-,0
61561,01SCS19E050143,CASH,-,-,-,260000,-,0,0,-,0
61562,01SCS19E050144,CASH,-,-,-,413000,-,0,0,-,0
61565,01SCS19E050147,CASH,-,-,-,73500,-,0,0,-,0
61566,01SCS19E050148,CASH,-,-,-,326500,-,0,0,-,0
61567,01SCS19E050149,CASH,-,-,-,939000,-,0,0,-,0
61568,01SCS19E050150,CASH,-,-,-,122500,-,0,0,-,0
61570,01SCS19E050152,CASH,-,-,-,252000,-,0,0,-,0
61571,01SCS19E050153,CASH,-,-,-,300000,-,0,0,-,0
61573,01SCS19E050155,CASH,-,-,-,361500,-,0,0,-,0
61574,01SCS19E050156,CASH,-,-,-,239200,-,0,0,-,0
61576,01SCS19E050158,CASH,-,-,-,127500,-,0,0,-,0
61577,01SCS19E050159,CASH,-,-,-,252000,-,0,0,-,0
61578,01SCS19E050160,CASH,-,-,-,224000,-,0,0,-,0
61579,01SCS19E050161,CASH,-,-,-,223300,-,0,0,-,0
61580,01SCS19E050162,CASH,-,-,-,120000,-,0,0,-,0
61581,01SCS19E050163,CASH,-,-,-,94500,-,0,0,-,0
61582,01SCS19E050164,CASH,-,-,-,50000,-,0,0,-,0
61583,01SCS19E050165,CASH,-,-,-,214500,-,0,0,-,0
61584,01SCS19E050166,CASH,-,-,-,120000,-,0,0,-,0
61585,01SCS19E050167,CASH,-,-,-,108500,-,0,0,-,0
61588,01SCS19E050170,CASH,-,-,-,248000,-,0,0,-,0
61589,01SCS19E050171,CASH,-,-,-,135000,-,0,0,-,0
61590,01SCS19E050172,CASH,-,-,-,196000,-,0,0,-,0
61592,01SCS19E050174,CASH,-,-,-,144000,-,0,0,-,0
61593,01SCS19E050175,CASH,-,-,-,91000,-,0,0,-,0
61594,01SCS19E050176,CASH,-,-,-,234000,-,0,0,-,0
61595,01SCS19E050177,CASH,-,-,-,164500,-,0,0,-,0
61596,01SCS19E050178,CASH,-,-,-,235200,-,0,0,-,0
61597,01SCS19E050179,CASH,-,-,-,94500,-,0,0,-,0
61598,01SCS19E050180,CASH,-,-,-,126000,-,0,0,-,0
61599,01SCS19E050181,CASH,-,-,-,122500,-,0,0,-,0
61600,01SCS19E050182,CASH,-,-,-,210000,-,0,0,-,0
61601,01SCS19E050183,CASH,-,-,-,252000,-,0,0,-,0
61602,01SCS19E060001,CASH,-,-,-,189000,-,0,0,-,0
61603,01SCS19E060002,CASH,-,-,-,160000,-,0,0,-,0
61604,01SCS19E060003,CASH,-,-,-,315000,-,0,0,-,0
61605,01SCS19E060004,CASH,-,-,-,372000,-,0,0,-,0
61606,01SCS19E060005,CASH,-,-,-,510500,-,0,0,-,0
61607,01SCS19E060006,CASH,-,-,-,417200,-,0,0,-,0
61608,01SCS19E060007,CASH,-,-,-,111300,-,0,0,-,0
61609,01SCS19E060008,CASH,-,-,-,175000,-,0,0,-,0
61611,01SCS19E060010,CASH,-,-,-,260000,-,0,0,-,0
61612,01SCS19E060011,CASH,-,-,-,266000,-,0,0,-,0
61613,01SCS19E060012,CASH,-,-,-,84000,-,0,0,-,0
61614,01SCS19E060013,CASH,-,-,-,228000,-,0,0,-,0
61615,01SCS19E060014,CASH,-,-,-,220500,-,0,0,-,0
61616,01SCS19E060015,CASH,-,-,-,374500,-,0,0,-,0
61617,01SCS19E060016,CASH,-,-,-,175000,-,0,0,-,0
61618,01SCS19E060017,CASH,-,-,-,252000,-,0,0,-,0
61619,01SCS19E060018,CASH,-,-,-,517700,-,0,0,-,0
61620,01SCS19E060019,CASH,-,-,-,326000,-,0,0,-,0
61621,01SCS19E060020,CASH,-,-,-,224000,-,0,0,-,0
61622,01SCS19E060021,CASH,-,-,-,94500,-,0,0,-,0
61623,01SCS19E060022,CASH,-,-,-,144500,-,0,0,-,0
61624,01SCS19E060023,CASH,-,-,-,220500,-,0,0,-,0
61626,01SCS19E060025,CASH,-,-,-,105000,-,0,0,-,0
61627,01SCS19E060026,CASH,-,-,-,84000,-,0,0,-,0
